x1,x2,x3,y
-1.360258366289327,-1.3047702249267823,0.2598078568055095,-5.257870480716978
-1.4271364021862412,-1.4281435219742495,1.0249216931253993,-7.327130463114898
-1.767622112939381,-1.7459355060306962,-0.16395350002699655,-9.036191161619659
0.10948535944708751,0.06570238466003997,-0.5809601885314832,0.7234154195233176
1.1250439217080253,1.0602439521813485,-2.2757364037217522,4.338879555249745
-0.013415786924808768,-0.018362602189151082,0.6409907193949733,-0.655286102360604
-2.2604147573378524,-2.237093778015165,-0.11316840972889723,-10.957002025564284
-0.19076046033454871,-0.17560612118801677,-1.0126838513881617,-0.9517519028750951
-0.1627989966326071,-0.1459668641305672,0.12659671027769356,-0.6298299134532676
2.0959987502254394,2.063704264610669,-0.5836803568061814,10.26693805762375
-1.4571379129195563,-1.4208371309333119,-0.5284261311155256,-7.6479650055453945
-0.3906776025991957,-0.3355310043992552,0.6062911561087082,-0.3021794917689553
1.7058526805445642,1.6397078138623264,-1.3383824113238445,6.941083850044043
0.44997834134654807,0.43933072853352956,1.0473152860737585,2.271749901119541
0.5633130735164247,0.5860275066616838,-1.3976861631184037,2.1946539962807194
0.11458443702387822,0.15022894256354175,-0.6627014083552638,1.051668219721464
0.32994353865726456,0.2806917584037821,1.9229461940665773,1.2655369134835348
0.777609530278536,0.7526866764232891,1.1273547616424222,3.328719070835799
-0.8094863188927663,-0.7525529596388932,0.09760399249544019,-5.458012326642267
0.8780585789081998,0.8757397804860078,-0.9405302155012165,3.939227571726431
-1.3730030168855392,-1.3396850656034351,-0.5292723066998932,-7.924342037696566
0.3283679728315381,0.3152700725718676,0.0732753145856964,1.331543732657194
0.17874096328632716,0.16365211624936823,0.03752323233959842,1.3963024434039246
-0.6162930881921079,-0.595320654535556,-0.09087092962596285,-3.5772177814301425
-0.022685275325646737,-0.0298027935686683,-0.03083251408418433,0.0348304297953011
-0.6225401526655531,-0.6113667082435754,-0.2143751097051141,-3.425838311115767
-1.0717013268617444,-1.0479093391410583,-1.4419787356400129,-5.470428586889521
-0.35361474161364437,-0.36688459263617645,-0.5165107421608328,-1.6860361783378275
-1.1039886353716615,-1.065944981447785,0.9146240539868465,-5.502047145032943
0.3227974640932481,0.4037688542638457,-1.3683342975511175,1.0378129394821123
-1.1500854941523635,-1.1803933834490985,-0.18955551153927852,-5.101134176245266
0.7119770229910514,0.7074578582569298,-0.819753928770844,3.4511521525707476
-1.18147906792882,-1.1806551892288106,0.11135042939811132,-6.966818135045921
-0.5662949155810063,-0.5376469399438087,-0.38863318106681816,-2.415352792589742
-0.624603408215179,-0.6107146158510396,1.477393664974669,-3.2103423294451328
1.3251467288748389,1.321499437518616,0.5065831541902538,7.998093803369457
0.33028994561659186,0.35894934399952344,-1.3118031657772113,1.9008054122159683
-0.21173380254439425,-0.2017264929604609,0.6712280116136986,-0.4611246974286012
0.4987194410697233,0.5227066209007543,-0.774651856262063,2.304019091459633
-2.107192347329688,-2.1353774371967544,-0.5769963713775336,-11.07624099676034
-0.043133589640907445,0.005442651089391397,0.3138190201071218,0.6297894451599427
1.9975141778047627,1.9688157588054378,-0.49174741973013475,9.358979386591121
0.13234650640267256,0.16203487694697458,0.8928558163229553,1.3856814483196618
0.0679131691693355,0.029958633440703146,-0.7745100615133954,0.5359947011196438
0.5481283796421961,0.5122427156011921,-0.6189465525913632,1.8740663949718148
0.8956052433143455,0.8820712872724018,-0.6563708935481088,3.616284709679286
-1.9974666928898597,-1.9580284957121863,-0.5656387483550389,-11.107330631673365
-1.6823264817910268,-1.6401878945149067,1.099191555547813,-8.587199066253804
0.21029129108614655,0.2386209200923226,0.6287962936103031,-0.011872759898789553
-0.7148765618975097,-0.7535356401186449,1.709943954012071,-2.2515250359324948
1.3120252622199142,1.3149993291270352,2.2676442038992546,9.15000224743678
-0.3151743898852239,-0.3086224447887816,-1.0307170319323398,-0.9313114753267178
-1.9345307357131178,-1.9019535768325917,0.07041912732728889,-10.84058022916158
-1.268013916843997,-1.2867870955386638,-1.176200316643433,-6.404605541380742
-2.7496760196305754,-2.6795910391866578,-0.7776059277482671,-12.789243040756414
-0.23412553728291255,-0.3018662620681854,-0.6300825102556694,-2.0543391004891474
-0.18838412726438336,-0.1651646243819343,-1.0571548741382744,-1.3196816202236672
-0.42446270978189776,-0.46073663065044956,-1.0518872728984137,-4.363393388608088
1.0788790390297387,1.0589051956276683,-0.14428437852025486,5.475720410063668
1.1985198365166936,1.170974374666522,-1.216718418386407,4.450755804291976
-0.1703884233561112,-0.13189451047017248,0.8421269591376328,-0.15568888422471186
-2.134693667476856,-2.097359449197736,-0.9177535374175142,-12.269304789006782
0.6172815804922585,0.5841117920480433,2.809568970096392,4.82596960175892
0.5553602285085755,0.5290549430592678,-0.45138445096439517,3.2918032010541083
0.309391570156945,0.341390221816446,0.07201764191705222,1.0524187373496199
0.9814797493081158,0.9779390633973802,-1.2953411844660352,3.3395680314470066
-1.16482809646104,-1.153100433977514,1.7060917581276394,-6.6607300498307875
2.008755386185139,1.9614868858625005,1.1195006808029162,10.248590943099096
-0.959427753141868,-0.9872545107965941,0.29691587073611253,-5.197436250730746
0.7492229272008546,0.7458926946823837,-1.3468025487795656,1.821907134180634
-1.6873476944133516,-1.7063952117559484,0.21066687772462028,-8.026132580182502
-0.9302646872700508,-0.8891054995495862,-1.121431046017255,-5.448537701689207
1.5163686467253361,1.4898999215655673,1.4623552634733608,7.373025922967868
-0.2608998230008499,-0.18407327255361522,0.8091947318531727,-1.1130800222483168
0.8399226051327979,0.7901200864184128,0.09543903848773612,4.954968619908396
0.2369553887192461,0.22913641821364217,-2.4363756632473224,0.4254817554599352
-0.10495815600017268,-0.048910361852477345,-0.9834159786590306,-0.9523762360860846
1.3638503249326897,1.3723150076427781,0.6877611315998724,7.683810253365532
-0.23665882465190033,-0.25281200970625933,1.2128836917231558,-1.554041397670392
-1.7807381075634705,-1.7384043225609975,1.1091698114921316,-8.196208196482244
-0.8032400919517051,-0.7871153094202183,-1.5920130022414554,-4.6459747488956165
0.5511917287016942,0.548626570149485,0.30155230681290407,2.5231701144593135
0.39550910636250813,0.3666385111557131,1.0155152164829295,2.7470580231995547
-1.5670582502354382,-1.5383966973117513,-1.6583355655822452,-9.202821138912814
